state_code,month,rain_total,rain_total_avg,n_localities_reporting,rain_anom,rain_anom_pct,rain_anom_z,rain_deficit_3mo,drought_flag,coverage_flag_low,state_clean
SD17,2020-06,4.143256009,4.1128298149999996,7,0.03042619400000035,0.007397873330190385,-0.0463597607778927,0.08309361753000055,0,0,northern
SD17,2020-07,83.872320957,62.748087704,7,21.124233253,0.3366514267757262,1.4925544757777829,21.206905114764,0,0,northern
SD17,2020-08,103.64979165,72.11439767,7,31.535393979999995,0.43729678121015353,2.2521083778797575,52.690053426999995,0,0,northern
SD17,2020-09,14.594607205,12.742981041,7,1.8516261640000007,0.14530557316553105,0.08650722494965365,54.511253397,0,0,northern
SD17,2020-10,3.313949641,3.35619679887,7,-0.04224715787000033,-0.012587807092904846,-0.05166169871153122,33.344772986129996,0,0,northern
SD17,2020-11,0.0754277436,0.076415684967,7,-0.000987941367000006,-0.012928515492946858,-0.04865160217049411,1.8083910647630004,0,0,northern
SD17,2020-12,0.13932213699999998,0.133075485966,7,0.006246651033999989,0.04694065919545822,-0.048123797151208784,-0.036988448203000346,1,0,northern
SD17,2021-01,0.0,0.00092917568,7,-0.00092917568,-1.0,-0.048647314876498655,0.0043295339869999835,0,0,northern
SD17,2021-02,0.0,0.0,7,0.0,,-0.048579526180119015,0.005317475353999989,0,0,northern
SD17,2021-03,0.00670241256,0.007482741237000001,7,-0.0007803286770000006,-0.10428379818100618,-0.04863645563371974,-0.0017095043570000005,1,0,northern
SD17,2021-04,0.055870098800000004,0.055448343034,7,0.00042175576600000236,0.007606282585241343,-0.04854875667744785,-0.00035857291099999824,1,0,northern
SD17,2021-05,2.445309911,2.595780213736,7,-0.15047030273600015,-0.05796727393935807,-0.0595571979873746,-0.15082887564700015,1,0,northern
SD17,2021-06,6.645913754,4.1128298149999996,7,2.533083939000001,0.6158980684689481,0.13622347904384327,2.383035392030001,0,0,northern
SD17,2021-07,109.009137471,62.748087704,7,46.261049767,0.7372503523171273,3.326429446136798,48.643663403264,0,0,northern
SD17,2021-08,82.60870323,72.11439767,7,10.49430556,0.14552302867483688,0.7170402684770433,59.288439266000005,0,0,northern
SD17,2021-09,18.5129174637,12.742981041,7,5.769936422699999,0.4527932988470652,0.3723704370047203,62.5252917497,0,0,northern
SD17,2021-10,3.53206033,3.35619679887,7,0.17586353113000008,0.05239964807463367,-0.03574927268486686,16.440105513829998,0,0,northern
SD17,2021-11,0.0754277436,0.076415684967,7,-0.000987941367000006,-0.012928515492946858,-0.04865160217049411,5.944812012462999,0,0,northern
SD17,2021-12,0.171027831,0.133075485966,7,0.037952345033999996,0.28519411188696764,-0.04581068488370751,0.21282793479700007,0,0,northern
SD17,2022-01,0.0,0.00092917568,7,-0.00092917568,-1.0,-0.048647314876498655,0.03603522798699999,0,0,northern
SD17,2022-02,0.0,0.0,7,0.0,,-0.048579526180119015,0.037023169354,0,0,northern
SD17,2022-03,0.00670241256,0.007482741237000001,7,-0.0007803286770000006,-0.10428379818100618,-0.04863645563371974,-0.0017095043570000005,1,0,northern
SD17,2022-04,0.055870098800000004,0.055448343034,7,0.00042175576600000236,0.007606282585241343,-0.04854875667744785,-0.00035857291099999824,1,0,northern
SD17,2022-05,2.4520271425,2.595780213736,7,-0.143753071236,-0.055379523457073476,-0.05906713741382915,-0.144111644147,1,0,northern
SD17,2022-06,3.969403378,4.1128298149999996,7,-0.14342643699999957,-0.03487293261610427,-0.059043307572467583,-0.28675775246999957,1,0,northern
SD17,2022-07,64.927059804,62.748087704,7,2.1789720999999957,0.03472571324051829,0.110388988909095,1.8917925917639962,0,0,northern
SD17,2022-08,119.88754948,72.11439767,7,47.77315181,0.6624634380032256,3.436745964847192,49.808697472999995,0,0,northern
SD17,2022-09,16.11661655,12.742981041,7,3.3736355089999996,0.2647446071013894,0.197546538177463,53.32575941899999,0,0,northern
SD17,2022-10,3.317266111,3.35619679887,7,-0.0389306878700002,-0.011599643943140581,-0.05141974319900403,51.10785663113,0,0,northern
SD17,2022-11,0.0754277436,0.076415684967,7,-0.000987941367000006,-0.012928515492946858,-0.04865160217049411,3.3337168797629992,0,0,northern
SD17,2022-12,0.135968651,0.133075485966,7,0.0028931650340000004,0.021740781279124443,-0.0483684531932905,-0.03702546420300021,1,0,northern
SD17,2023-01,0.0,0.00092917568,7,-0.00092917568,-1.0,-0.048647314876498655,0.0009760479869999945,0,0,northern
SD17,2023-02,0.0,0.0,7,0.0,,-0.048579526180119015,0.0019639893540000005,0,0,northern
SD17,2023-03,0.00670241256,0.007482741237000001,7,-0.0007803286770000006,-0.10428379818100618,-0.04863645563371974,-0.0017095043570000005,1,0,northern
SD17,2023-04,0.055870098800000004,0.055448343034,7,0.00042175576600000236,0.007606282585241343,-0.04854875667744785,-0.00035857291099999813,1,0,northern
SD17,2023-05,2.7164522030000002,2.595780213736,7,0.12067198926400025,0.04648775294050107,-0.03977581228852778,0.12031341635300025,0,0,northern
SD17,2023-06,4.330022822,4.1128298149999996,7,0.21719300700000055,0.05280865408237189,-0.03273405031994099,0.3382867520300008,0,0,northern
SD17,2023-07,48.038058916,62.748087704,7,-14.710028788000002,-0.2344299137432085,-1.1217605152106602,-14.372163791736002,1,0,northern
SD17,2023-08,109.76817896,72.11439767,7,37.65378129,0.5221395797037099,2.698479832296908,23.160945508999994,0,0,northern
SD17,2023-09,13.940465418,12.742981041,7,1.1974843770000003,0.09397207554081304,0.038783828887264796,24.141236878999997,0,0,northern
SD17,2023-10,3.312225421,3.35619679887,7,-0.04397137787000016,-0.01310154931463045,-0.05178749045208958,38.80729428913,0,0,northern
SD17,2023-11,0.09615839179999999,0.076415684967,7,0.019742706832999987,0.2583593517682377,-0.04713918245608341,1.1732557059630002,0,0,northern
SD17,2023-12,0.144809663,0.133075485966,7,0.01173417703400001,0.08817684901784258,-0.04772345064850071,-0.012494494003000164,1,0,northern
SD17,2024-01,0.0,0.00092917568,7,-0.00092917568,-1.0,-0.048647314876498655,0.030547708186999995,0,0,northern
SD17,2024-02,0.0,0.0,7,0.0,,-0.048579526180119015,0.01080500135400001,0,0,northern
SD17,2024-03,0.00670241256,0.007482741237000001,7,-0.0007803286770000006,-0.10428379818100618,-0.04863645563371974,-0.0017095043570000005,1,0,northern
SD17,2024-04,0.055870098800000004,0.055448343034,7,0.00042175576600000236,0.007606282585241343,-0.04854875667744785,-0.00035857291099999824,1,0,northern
SD17,2024-05,2.746352828,2.595780213736,7,0.15057261426400004,0.05800668849666862,-0.03759439015995192,0.15021404135300004,0,0,northern
SD17,2024-06,4.687340886,4.1128298149999996,7,0.5745110710000008,0.1396875379828963,-0.006665647677872798,0.7255054410300008,0,0,northern
SD17,2024-07,127.13572231500001,62.748087704,7,64.38763461100001,1.0261290338397913,4.648867799656487,65.112718296264,0,0,northern
SD17,2024-08,219.3569728,72.11439767,7,147.24257512999998,2.041791651700278,10.693611035290665,212.20472081199998,0,0,northern
SD17,2024-09,15.8578460147,12.742981041,7,3.1148649736999996,0.24443769975628574,0.17866774310455588,214.7450747147,0,0,northern
SD17,2024-10,3.425717532,3.35619679887,7,0.06952073313000007,0.02071414082553414,-0.04350758986960377,150.42696083682998,0,0,northern
SD17,2024-11,0.0754277436,0.076415684967,7,-0.000987941367000006,-0.012928515492946858,-0.04865160217049411,3.1833977654629995,0,0,northern
SD17,2024-12,0.136578377,0.133075485966,7,0.0035028910340000052,0.026322586827862295,-0.04832397018369561,0.07203568279700007,0,0,northern
SD17,2025-01,0.00030486244,0.00092917568,7,-0.00062431324,-0.6719001082766178,-0.04862507341255643,0.0018906364269999994,0,0,northern
SD17,2025-02,0.0,0.0,7,0.0,,-0.048579526180119015,0.0028785777940000053,0,0,northern
SD17,2025-03,0.00670241256,0.007482741237000001,7,-0.0007803286770000006,-0.10428379818100618,-0.04863645563371974,-0.0014046419170000005,1,0,northern
SD17,2025-04,0.055870098800000004,0.055448343034,7,0.00042175576600000236,0.007606282585241343,-0.04854875667744785,-0.00035857291099999824,1,0,northern
SD17,2025-05,2.445309911,2.595780213736,7,-0.15047030273600015,-0.05796727393935807,-0.0595571979873746,-0.15082887564700015,1,0,northern
SD17,2025-06,3.961066292,4.1128298149999996,7,-0.15176352299999962,-0.0369000250013991,-0.05965154582461917,-0.30181206996999976,1,0,northern
SD17,2025-07,47.61160764,62.748087704,7,-15.136480063999997,-0.2412261571285318,-1.1528725822736665,-15.438713889735997,1,0,northern
SD17,2025-08,134.3762977,72.11439767,7,62.26190003000001,0.8633768296161102,4.49378326699296,46.97365644300001,0,0,northern
SD17,2025-09,14.530855645,12.742981041,7,1.7878746040000006,0.14030269669613335,0.08185618291574191,48.91329457000001,0,0,northern
SD17,2025-10,3.312225421,3.35619679887,7,-0.04397137787000016,-0.01310154931463045,-0.05178749045208958,64.00580325613001,0,0,northern
SD17,2025-11,0.0754277436,0.076415684967,7,-0.000987941367000006,-0.012928515492946858,-0.04865160217049411,1.7429152847630005,0,0,northern
SD17,2025-12,0.0789236938,0.09219343196600001,7,-0.013269738166000009,-0.14393366081537948,-0.049547629705571083,-0.058229057403000176,1,0,northern
SD18,2018-01,0.0,0.0,10,0.0,,0.020367709373482756,-2.489484644750001,1,0,west kordofan
SD18,2018-02,0.0,7.498957099999999e-05,10,-7.498957099999999e-05,-1.0,0.020367275094388806,0.0016497707389999997,0,0,west kordofan
SD18,2018-03,11.683595431,9.291703730936,10,2.3918917000640008,0.25742229512768305,0.03421961633173059,2.391816710493001,0,0,west kordofan
SD18,2018-04,41.941600268,49.725483049,10,-7.7838827809999955,-0.15653709735367835,-0.02471025968901046,-5.392066070506995,1,0,west kordofan
SD18,2018-05,420.2937995,372.4198406,10,47.87395889999999,0.12854835774289303,0.29761505480640377,42.481967819063996,0,0,west kordofan
SD18,2018-06,629.3711144,706.3289445,10,-76.95783010000002,-0.10895466014701882,-0.4253099533005092,-36.86775398100003,1,0,west kordofan
SD18,2018-07,1699.932091,1320.752903,10,379.17918799999984,0.2870932080775444,2.2162676460384336,350.0953167999998,0,0,west kordofan
SD18,2018-08,1816.407643,1637.8369050000001,10,178.5707379999999,0.10902840048044947,1.05450535372229,480.7920958999997,0,0,west kordofan
SD18,2018-09,1181.020676,1053.681454,10,127.33922200000006,0.12085172564876524,0.7578137464296208,685.0891479999998,0,0,west kordofan
SD18,2018-10,253.79237753,389.6372965,10,-135.84491896999998,-0.3486445476094201,-0.7663364621710761,170.06504102999997,0,0,west kordofan
SD18,2018-11,13.0720896032,15.51472584146,10,-2.4426362382600004,-0.15743985831399893,0.006221930990491305,-10.948333208259918,1,0,west kordofan
SD18,2018-12,0.00449937437,0.00277461406,10,0.0017247603099999997,0.6216217004248871,0.020377697793668652,-138.28583044795,1,0,west kordofan
SD18,2019-01,0.0,0.0,10,0.0,,0.020367709373482756,-2.4409114779500074,1,0,west kordofan
SD18,2019-02,0.0,7.498957099999999e-05,10,-7.498957099999999e-05,-1.0,0.020367275094388806,0.0016497707389928943,0,0,west kordofan
SD18,2019-03,10.1824977756,9.291703730936,10,0.8907940446640001,0.09586982866211835,0.02552646979115419,0.890719055092993,0,0,west kordofan
SD18,2019-04,53.410080402,49.725483049,10,3.684597353000001,0.07409877445271193,0.04170592452385792,4.575316408092994,0,0,west kordofan
SD18,2019-05,374.1915326,372.4198406,10,1.77169200000003,0.004757243859901996,0.03062792004356275,6.347083397664024,0,0,west kordofan
SD18,2019-06,1118.07737,706.3289445,10,411.74842549999994,0.5829414590838701,2.40488239290971,417.204714853,0,0,west kordofan
SD18,2019-07,1421.591313,1320.752903,10,100.83840999999984,0.07634918671838788,0.6043424240732623,514.3585274999998,0,0,west kordofan
SD18,2019-08,2120.504466,1637.8369050000001,10,482.66756099999975,0.29469818363874256,2.815588808454813,995.2543964999995,0,0,west kordofan
SD18,2019-09,1173.442506,1053.681454,10,119.76105200000006,0.11365963740308943,0.7139270998264423,703.2670229999997,0,0,west kordofan
SD18,2019-10,653.8884907,389.6372965,10,264.25119420000004,0.6781978947438879,1.5506974293881213,866.6798071999999,0,0,west kordofan
SD18,2019-11,11.0720534694,15.51472584146,10,-4.4426723720600005,-0.28635197408309,-0.005360664675437057,379.56957382794013,0,0,west kordofan
SD18,2019-12,0.00449937437,0.00277461406,10,0.0017247603099999997,0.6216217004248871,0.020377697793668652,259.81024658825004,0,0,west kordofan
SD18,2020-01,0.0,0.0,10,0.0,,0.020367709373482756,-4.44094761175,1,0,west kordofan
SD18,2020-02,0.0,7.498957099999999e-05,10,-7.498957099999999e-05,-1.0,0.020367275094388806,0.0016497707389999997,0,0,west kordofan
